year,games_slug,sport,event,event_gender,participant_type,participant_title,athlete,athlete_url,country,country_code,noc,medal,gold,silver,bronze,is_team
1996,atlanta-1996,Rowing,double sculls 2x men,Men,GameTeam,Norway team,Kjetil UNDSET,https://olympics.com/en/athletes/kjetil-undset,Norway,NO,NOR,SILVER,0,1,0,1
1996,atlanta-1996,Rowing,double sculls 2x men,Men,GameTeam,Norway team,Steffen STOERSETH,https://olympics.com/en/athletes/steffen-stoerseth,Norway,NO,NOR,SILVER,0,1,0,1
1996,atlanta-1996,Rowing,double sculls 2x men,Men,GameTeam,France team,Frederic KOWAL,https://olympics.com/en/athletes/frederic-kowal,France,FR,FRA,BRONZE,0,0,1,1
1996,atlanta-1996,Rowing,double sculls 2x men,Men,GameTeam,France team,Samuel BARATHAY,https://olympics.com/en/athletes/samuel-barathay,France,FR,FRA,BRONZE,0,0,1,1
1996,atlanta-1996,Rowing,quadruple sculls without coxsw women,Women,GameTeam,Germany team,Germany team,,Germany,DE,GER,GOLD,1,0,0,1
1996,atlanta-1996,Rowing,quadruple sculls without coxsw women,Women,GameTeam,Ukraine team,Ukraine team,,Ukraine,UA,UKR,SILVER,0,1,0,1
1996,atlanta-1996,Rowing,quadruple sculls without coxsw women,Women,GameTeam,Canada team,Canada team,,Canada,CA,CAN,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,single-handed dinghy open (Laser) mixed,Open,Athlete,,Robert SCHEIDT,https://olympics.com/en/athletes/robert-scheidt,Brazil,BR,BRA,GOLD,1,0,0,0
1996,atlanta-1996,Sailing,single-handed dinghy open (Laser) mixed,Open,Athlete,,Ben AINSLIE,https://olympics.com/en/athletes/ben-ainslie,Great Britain,GB,GBR,SILVER,0,1,0,0
1996,atlanta-1996,Sailing,single-handed dinghy open (Laser) mixed,Open,Athlete,,Peer MOBERG,https://olympics.com/en/athletes/peer-moberg,Norway,NO,NOR,BRONZE,0,0,1,0
1996,atlanta-1996,Sailing,fleetmatch race keelboat open Soling mixed,Open,GameTeam,Germany team,Germany team,,Germany,DE,GER,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,fleetmatch race keelboat open Soling mixed,Open,GameTeam,Russian Federation team,Russian Federation team,,Russian Federation,RU,RUS,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,fleetmatch race keelboat open Soling mixed,Open,GameTeam,United States team,United States team,,United States of America,US,USA,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Spain team,Theresa ZABELL,https://olympics.com/en/athletes/theresa-zabell,Spain,ES,ESP,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Spain team,Begona VIA DUFRESNE,https://olympics.com/en/athletes/begona-via-dufresne,Spain,ES,ESP,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Japan team,Yumiko SHIGE,https://olympics.com/en/athletes/yumiko-shige,Japan,JP,JPN,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Japan team,Yurie Alicia KINOSHITA,https://olympics.com/en/athletes/yurie-alicia-kinoshita,Japan,JP,JPN,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Ukraine team,Ruslana TARAN,https://olympics.com/en/athletes/ruslana-taran,Ukraine,UA,UKR,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy women,Women,GameTeam,Ukraine team,Olena PAKHOLCHIK,https://olympics.com/en/athletes/olena-pakholchik,Ukraine,UA,UKR,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Spain team,Fernando LEON,https://olympics.com/en/athletes/fernando-leon,Spain,ES,ESP,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Spain team,Jose Luis BALLESTER TULTESA,https://olympics.com/en/athletes/jose-luis-ballester-tultesa,Spain,ES,ESP,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Australia team,Mitch BOOTH,https://olympics.com/en/athletes/mitch-booth,Australia,AU,AUS,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Australia team,Andrew LANDENBERGER,https://olympics.com/en/athletes/andrew-landenberger,Australia,AU,AUS,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Brazil team,Lars GRAEL,https://olympics.com/en/athletes/lars-grael,Brazil,BR,BRA,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,Tornado - Multihull mixed,Open,GameTeam,Brazil team,Kiko PELLICANO,https://olympics.com/en/athletes/kiko-pellicano,Brazil,BR,BRA,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,Athlete,,Mateusz KUSZNIEREWICZ,https://olympics.com/en/athletes/mateusz-kusznierewicz,Poland,PL,POL,GOLD,1,0,0,0
1996,atlanta-1996,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,Athlete,,Sebastien GODEFROID,https://olympics.com/en/athletes/sebastien-godefroid,Belgium,BE,BEL,SILVER,0,1,0,0
1996,atlanta-1996,Sailing,Finn - One Person Dinghy (Heavyweight) men,Men,Athlete,,Roy HEINER,https://olympics.com/en/athletes/roy-heiner,Netherlands,NL,NED,BRONZE,0,0,1,0
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Brazil team,Torben GRAEL,https://olympics.com/en/athletes/torben-grael,Brazil,BR,BRA,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Brazil team,Marcelo FERREIRA,https://olympics.com/en/athletes/marcelo-ferreira,Brazil,BR,BRA,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Sweden team,Hans WALLEN,https://olympics.com/en/athletes/hans-wallen,Sweden,SE,SWE,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Sweden team,Bobby LOHSE,https://olympics.com/en/athletes/bobby-lohse,Sweden,SE,SWE,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Australia team,Colin BEASHEL,https://olympics.com/en/athletes/colin-beashel,Australia,AU,AUS,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,twoperson keelboat open Star mixed,Open,GameTeam,Australia team,David GILES,https://olympics.com/en/athletes/david-giles,Australia,AU,AUS,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,single-handed dinghy (Europe) women,Women,Athlete,,Kristine ROUG,https://olympics.com/en/athletes/kristine-roug,Denmark,DK,DEN,GOLD,1,0,0,0
1996,atlanta-1996,Sailing,single-handed dinghy (Europe) women,Women,Athlete,,Margriet MATTHIJSSE,https://olympics.com/en/athletes/margriet-matthijsse,Netherlands,NL,NED,SILVER,0,1,0,0
1996,atlanta-1996,Sailing,single-handed dinghy (Europe) women,Women,Athlete,,Courtenay BECKER-DEY,https://olympics.com/en/athletes/courtenay-becker-dey,United States of America,US,USA,BRONZE,0,0,1,0
1996,atlanta-1996,Sailing,board Mistral women,Women,Athlete,,Lai Shan LEE,https://olympics.com/en/athletes/lai-shan-lee,"Hong Kong, China",HK,HKG,GOLD,1,0,0,0
1996,atlanta-1996,Sailing,board Mistral women,Women,Athlete,,Barbara KENDALL,https://olympics.com/en/athletes/barbara-kendall,New Zealand,NZ,NZL,SILVER,0,1,0,0
1996,atlanta-1996,Sailing,board Mistral women,Women,Athlete,,Alessandra SENSINI,https://olympics.com/en/athletes/alessandra-sensini,Italy,IT,ITA,BRONZE,0,0,1,0
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Ukraine team,Evhen BRASLAVETS,https://olympics.com/en/athletes/evhen-braslavets,Ukraine,UA,UKR,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Ukraine team,Ihor MATVIYENKO,https://olympics.com/en/athletes/ihor-matviyenko,Ukraine,UA,UKR,GOLD,1,0,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Great Britain team,John MERRICKS,https://olympics.com/en/athletes/john-merricks,Great Britain,GB,GBR,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Great Britain team,Ian WALKER,https://olympics.com/en/athletes/ian-walker,Great Britain,GB,GBR,SILVER,0,1,0,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Portugal team,Hugo ROCHA,https://olympics.com/en/athletes/hugo-rocha,Portugal,PT,POR,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,470 - Two Person Dinghy men,Men,GameTeam,Portugal team,Nuno BARRETO,https://olympics.com/en/athletes/nuno-barreto,Portugal,PT,POR,BRONZE,0,0,1,1
1996,atlanta-1996,Sailing,Mistral - Windsurfer men,Men,Athlete,,Nikolaos KAKLAMANAKIS,https://olympics.com/en/athletes/nikolaos-kaklamanakis,Greece,GR,GRE,GOLD,1,0,0,0
1996,atlanta-1996,Sailing,Mistral - Windsurfer men,Men,Athlete,,Carlos ESPINOLA,https://olympics.com/en/athletes/carlos-espinola,Argentina,AR,ARG,SILVER,0,1,0,0
1996,atlanta-1996,Sailing,Mistral - Windsurfer men,Men,Athlete,,Gal FRIDMAN,https://olympics.com/en/athletes/gal-fridman,Israel,IL,ISR,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,rings men,Men,Athlete,,Juri CHECHI,https://olympics.com/en/athletes/juri-chechi,Italy,IT,ITA,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,rings men,Men,Athlete,,Szilveszter CSOLLANY,https://olympics.com/en/athletes/szilveszter-csollany,Hungary,HU,HUN,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,rings men,Men,Athlete,,Dan BURINCA,https://olympics.com/en/athletes/dan-burinca,Romania,RO,ROU,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,pommel horse men,Men,Athlete,,Donghua LI,https://olympics.com/en/athletes/donghua-li,Switzerland,CH,SUI,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,pommel horse men,Men,Athlete,,Marius Daniel URZICA,https://olympics.com/en/athletes/marius-daniel-urzica,Romania,RO,ROU,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,pommel horse men,Men,Athlete,,Alexei NEMOV,https://olympics.com/en/athletes/alexei-nemov,Russian Federation,RU,RUS,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,team competition men,Men,GameTeam,Russian Federation team,Russian Federation team,,Russian Federation,RU,RUS,GOLD,1,0,0,1
1996,atlanta-1996,Gymnastics Artistic,team competition men,Men,GameTeam,People's Republic of China team,People's Republic of China team,,People's Republic of China,CN,CHN,SILVER,0,1,0,1
1996,atlanta-1996,Gymnastics Artistic,team competition men,Men,GameTeam,Ukraine team,Ukraine team,,Ukraine,UA,UKR,BRONZE,0,0,1,1
1996,atlanta-1996,Gymnastics Artistic,individual all-round men,Men,Athlete,,Xiaoshuang Li,,People's Republic of China,CN,CHN,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round men,Men,Athlete,,Alexei NEMOV,https://olympics.com/en/athletes/alexei-nemov,Russian Federation,RU,RUS,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round men,Men,Athlete,,Vitaly SCHERBO,https://olympics.com/en/athletes/vitaly-scherbo,Belarus,BY,BLR,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,vault men,Men,Athlete,,Alexei NEMOV,https://olympics.com/en/athletes/alexei-nemov,Russian Federation,RU,RUS,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,vault men,Men,Athlete,,Hong-Chul YEO,https://olympics.com/en/athletes/hong-chul-yeo,Republic of Korea,KR,KOR,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,vault men,Men,Athlete,,Vitaly SCHERBO,https://olympics.com/en/athletes/vitaly-scherbo,Belarus,BY,BLR,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,uneven bars women,Women,Athlete,,Svetlana KHORKINA,https://olympics.com/en/athletes/svetlana-khorkina,Russian Federation,RU,RUS,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,uneven bars women,Women,Athlete,,Wenjiing BI,https://olympics.com/en/athletes/wenjiing-bi,People's Republic of China,CN,CHN,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,uneven bars women,Women,Athlete,,Amy CHOW,https://olympics.com/en/athletes/amy-chow,United States of America,US,USA,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,parallel bars men,Men,Athlete,,Rustam SHARIPOV,https://olympics.com/en/athletes/rustam-sharipov,Ukraine,UA,UKR,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,parallel bars men,Men,Athlete,,Jair LYNCH,https://olympics.com/en/athletes/jair-lynch,United States of America,US,USA,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,parallel bars men,Men,Athlete,,Vitaly SCHERBO,https://olympics.com/en/athletes/vitaly-scherbo,Belarus,BY,BLR,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,team competition women,Women,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1996,atlanta-1996,Gymnastics Artistic,team competition women,Women,GameTeam,Russian Federation team,Russian Federation team,,Russian Federation,RU,RUS,SILVER,0,1,0,1
1996,atlanta-1996,Gymnastics Artistic,team competition women,Women,GameTeam,Romania team,Romania team,,Romania,RO,ROU,BRONZE,0,0,1,1
1996,atlanta-1996,Gymnastics Artistic,vault women,Women,Athlete,,Simona AMANAR,https://olympics.com/en/athletes/simona-amanar,Romania,RO,ROU,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,vault women,Women,Athlete,,Huilan MO,https://olympics.com/en/athletes/huilan-mo,People's Republic of China,CN,CHN,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,vault women,Women,Athlete,,Gina Elena GOGEAN,https://olympics.com/en/athletes/gina-elena-gogean,Romania,RO,ROU,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises women,Women,Athlete,,Liliya Podkopaieva,,Ukraine,UA,UKR,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises women,Women,Athlete,,Simona AMANAR,https://olympics.com/en/athletes/simona-amanar,Romania,RO,ROU,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises women,Women,Athlete,,Dominique DAWES,https://olympics.com/en/athletes/dominique-dawes,United States of America,US,USA,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round women,Women,Athlete,,Liliya Podkopaieva,,Ukraine,UA,UKR,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round women,Women,Athlete,,Gina Elena GOGEAN,https://olympics.com/en/athletes/gina-elena-gogean,Romania,RO,ROU,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round women,Women,Athlete,,Simona AMANAR,https://olympics.com/en/athletes/simona-amanar,Romania,RO,ROU,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,individual all-round women,Women,Athlete,,Lavinia Corina MILOSOVICI,https://olympics.com/en/athletes/lavinia-corina-milosovici,Romania,RO,ROU,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,balance beam women,Women,Athlete,,Shannon MILLER,https://olympics.com/en/athletes/shannon-miller,United States of America,US,USA,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,balance beam women,Women,Athlete,,Liliya Podkopaieva,,Ukraine,UA,UKR,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,balance beam women,Women,Athlete,,Gina Elena GOGEAN,https://olympics.com/en/athletes/gina-elena-gogean,Romania,RO,ROU,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,horizontal bar men,Men,Athlete,,Andreas WECKER,https://olympics.com/en/athletes/andreas-wecker,Germany,DE,GER,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,horizontal bar men,Men,Athlete,,Krasimir Dunev,,Bulgaria,BG,BUL,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,horizontal bar men,Men,Athlete,,Vitaly SCHERBO,https://olympics.com/en/athletes/vitaly-scherbo,Belarus,BY,BLR,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,horizontal bar men,Men,Athlete,,Bin FAN,https://olympics.com/en/athletes/bin-fan,People's Republic of China,CN,CHN,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,horizontal bar men,Men,Athlete,,Alexei NEMOV,https://olympics.com/en/athletes/alexei-nemov,Russian Federation,RU,RUS,BRONZE,0,0,1,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises men,Men,Athlete,,Ioannis MELISSANIDIS,https://olympics.com/en/athletes/ioannis-melissanidis,Greece,GR,GRE,GOLD,1,0,0,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises men,Men,Athlete,,Xiaoshuang Li,,People's Republic of China,CN,CHN,SILVER,0,1,0,0
1996,atlanta-1996,Gymnastics Artistic,floor exercises men,Men,Athlete,,Alexei NEMOV,https://olympics.com/en/athletes/alexei-nemov,Russian Federation,RU,RUS,BRONZE,0,0,1,0
1996,atlanta-1996,Basketball,basketball women,Women,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1996,atlanta-1996,Basketball,basketball women,Women,GameTeam,Brazil team,Brazil team,,Brazil,BR,BRA,SILVER,0,1,0,1
1996,atlanta-1996,Basketball,basketball women,Women,GameTeam,Australia team,Australia team,,Australia,AU,AUS,BRONZE,0,0,1,1
1996,atlanta-1996,Basketball,basketball men,Men,GameTeam,United States team,United States team,,United States of America,US,USA,GOLD,1,0,0,1
1996,atlanta-1996,Basketball,basketball men,Men,GameTeam,Serbia and Montenegro team,Serbia and Montenegro team,,Serbia and Montenegro,CSXX,SCG,SILVER,0,1,0,1
1996,atlanta-1996,Basketball,basketball men,Men,GameTeam,Lithuania team,Lithuania team,,Lithuania,LT,LTU,BRONZE,0,0,1,1
1996,atlanta-1996,Table Tennis,doubles men,Men,GameTeam,People's Republic of China team #2,Linghui KONG,https://olympics.com/en/athletes/linghui-kong,People's Republic of China,CN,CHN,GOLD,1,0,0,1
1996,atlanta-1996,Table Tennis,doubles men,Men,GameTeam,People's Republic of China team #2,Guoliang LIU,https://olympics.com/en/athletes/guoliang-liu,People's Republic of China,CN,CHN,GOLD,1,0,0,1
